"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.888","","","","3"
"2016-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.317","","","","3"
"2016-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.769","","","","3"
"2016-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.136","","","","3"
"2017-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.941","","","","3"
"2017-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.167","","","","3"
"2017-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.376","","","","3"
"2017-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.373","","","","3"
"2017-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.558","","","","3"
"2017-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.261","","","","3"
"2017-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","31.818","","","","3"
"2017-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","31.555","","","","3"
"2017-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.447","","","","3"
"2017-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.223","","","","3"
"2017-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.614","","","","3"
"2017-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.383","","","","3"
"2018-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.984","","","","3"
"2018-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.740","","","","3"
"2018-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.430","","","","3"
"2018-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.393","","","","3"
"2018-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.574","","","","3"
"2018-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.000","","","","3"
"2018-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.821","","","","3"
"2018-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.325","","","","3"
"2018-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.515","","","","3"
"2018-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.432","","","","3"
"2018-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.747","","","","3"
"2018-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.545","","","","3"
"2019-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","23.633","","","","3"
"2019-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.548","","","","3"
"2019-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.109","","","","3"
"2019-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.460","","","","3"
"2019-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.964","","","","3"
"2019-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.199","","","","3"
"2019-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.057","","","","3"
"2019-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.751","","","","3"
"2019-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.056","","","","3"
"2019-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.798","","","","3"
"2019-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.414","","","","3"
"2019-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.506","","","","3"
"2020-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.904","","","","3"
"2020-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.955","","","","3"
"2020-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.731","","","","3"
"2020-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.619","","","","3"
"2020-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","25.398","","","","3"
"2020-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.510","","","","3"
"2020-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.046","","","","3"
"2020-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.356","","","","3"
"2020-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","21.427","","","","3"
"2020-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","22.942","","","","3"
"2020-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","24.204","","","","3"
"2020-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","26.745","","","","3"
"2021-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","27.672","","","","3"
"2021-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.538","","","","3"
"2021-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","28.970","","","","3"
"2021-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","29.288","","","","3"
"2021-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.882","","","","3"
"2021-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","30.878","","","","3"
"2021-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","31.319","","","","3"
"2021-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.141","","","","3"
"2021-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","31.668","","","","3"
"2021-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.087","","","","3"
"2021-11","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.059","","","","3"
"2021-12","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.305","","","","3"
"2022-01","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.135","","","","3"
"2022-02","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","32.227","","","","3"
"2022-03","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.245","","","","3"
"2022-04","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","33.874","","","","3"
"2022-05","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","34.696","","","","3"
"2022-06","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","35.889","","","","3"
"2022-07","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","38.803","","","","3"
"2022-08","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","39.198","","","","3"
"2022-09","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","40.578","","","","3"
"2022-10","Alberta","2016A000248","Units","300","thousands","3","v52300196","12","41.851","","","","3"
"1990-06","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","47.495","","","","3"
"1990-07","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","44.262","","","","3"
"1990-08","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.013","","","","3"
"1990-09","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","38.140","","","","3"
"1990-10","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","34.032","","","","3"
"1990-11","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","29.855","","","","3"
"1990-12","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","27.498","","","","3"
"1991-01","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","26.036","","","","3"
"1991-02","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","23.449","","","","3"
"1991-03","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","22.427","","","","3"
"1991-04","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","21.453","","","","3"
"1991-05","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","23.874","","","","3"
"1991-06","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","26.186","","","","3"
"1991-07","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","30.013","","","","3"
"1991-08","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","31.933","","","","3"
"1991-09","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","33.559","","","","3"
"1991-10","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","37.356","","","","3"
"1991-11","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","36.929","","","","3"
"1991-12","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","36.822","","","","3"
"1992-01","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","35.625","","","","3"
"1992-02","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","36.171","","","","3"
"1992-03","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","37.459","","","","3"
"1992-04","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","36.224","","","","3"
"1992-05","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","36.078","","","","3"
"1992-06","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","38.431","","","","3"
"1992-07","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","40.191","","","","3"
"1992-08","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.625","","","","3"
"1992-09","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","42.444","","","","3"
"1992-10","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","42.898","","","","3"
"1992-11","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","44.337","","","","3"
"1992-12","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","43.153","","","","3"
"1993-01","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.462","","","","3"
"1993-02","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","40.361","","","","3"
"1993-03","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","40.186","","","","3"
"1993-04","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.607","","","","3"
"1993-05","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.647","","","","3"
"1993-06","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.937","","","","3"
"1993-07","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","44.131","","","","3"
"1993-08","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","46.279","","","","3"
"1993-09","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","45.623","","","","3"
"1993-10","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","44.489","","","","3"
"1993-11","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","44.174","","","","3"
"1993-12","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","44.350","","","","3"
"1994-01","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.978","","","","3"
"1994-02","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.135","","","","3"
"1994-03","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","42.149","","","","3"
"1994-04","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.147","","","","3"
"1994-05","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","40.629","","","","3"
"1994-06","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","40.587","","","","3"
"1994-07","British Columbia","2016A000259","Units","300","thousands","3","v52300197","13","41.467","","","","3"
